DATA;PRESIDIO;TIPO_RICOVERO;RICOVERI
03/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
03/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
03/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
04/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;31
04/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;74
04/04/2023;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
04/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
04/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;4
04/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;5
04/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
04/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
04/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;11
05/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;64
05/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;77
05/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;5
05/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
05/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
05/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;19
05/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
05/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;11
06/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;60
06/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;93
06/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
06/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;4
06/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
06/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
06/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;5
06/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
07/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;75
07/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;90
07/04/2023;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
07/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;7
07/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;17
07/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;5
07/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;22
07/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;6
07/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;10
08/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;35
08/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;41
08/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
08/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;3
08/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
08/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;4
08/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
08/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;2
09/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;14
09/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;21
09/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;2
10/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;15
10/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;17
10/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
10/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;4
10/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;2
10/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
11/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;29
11/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;60
11/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
11/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
11/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;11
11/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;3
11/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
12/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;35
12/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;85
12/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
12/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
12/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
12/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;11
12/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;6
12/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;6
13/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;50
13/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;71
13/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
13/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
13/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
13/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
13/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;3
13/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;11
14/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;74
14/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;86
14/04/2023;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
14/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
14/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
14/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
14/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
14/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;7
14/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;10
15/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;34
15/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;27
15/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
15/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;3
15/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
15/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;4
15/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
15/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;3
16/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;21
16/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;20
16/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
16/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
16/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
16/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;3
16/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
17/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;45
17/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;67
17/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
17/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
17/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
17/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
17/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;5
17/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
18/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;50
18/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;73
18/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
18/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
18/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;9
18/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;5
18/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
19/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;50
19/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;76
19/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
19/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
19/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;6
19/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;9
19/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;11
19/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
20/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;47
20/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;81
20/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
20/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;12
20/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
20/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;9
20/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;3
20/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;6
21/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;69
21/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;71
21/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;9
21/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;16
21/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
21/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;24
21/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;5
21/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;16
22/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;31
22/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;34
22/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
22/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;3
22/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
22/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;4
22/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
22/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;3
23/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;19
23/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;23
23/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
23/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
23/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
23/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
24/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;55
24/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;73
24/04/2023;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;2
24/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
24/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;12
24/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
24/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;9
24/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
24/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;5
25/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;21
25/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;19
25/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
25/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;3
25/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
25/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
26/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;40
26/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;90
26/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;5
26/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
26/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;5
26/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
26/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;5
26/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
27/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;47
27/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;80
27/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;5
27/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
27/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
27/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
27/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
27/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;6
28/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;61
28/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;82
28/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
28/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;12
28/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
28/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;15
28/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;6
28/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;15
29/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;38
29/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;29
29/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;6
29/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
29/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
29/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;4
29/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
29/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;2
30/04/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;17
30/04/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;24
30/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
30/04/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;3
30/04/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;1
30/04/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
01/05/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;14
01/05/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;15
01/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;2
01/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;4
01/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
02/05/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;37
02/05/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;74
02/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
02/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
02/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
02/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;15
02/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
02/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;14
03/05/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;45
03/05/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;98
03/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
03/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
03/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
03/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;5
03/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;11
04/05/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;50
04/05/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;70
04/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;5
04/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
04/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
04/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;17
04/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;3
04/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
05/05/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;77
05/05/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;88
05/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
05/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
05/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;6
05/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;15
05/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;6
05/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;16
06/05/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;27
06/05/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;37
06/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
06/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
06/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
06/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;7
06/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;2
07/05/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;18
07/05/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;18
07/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
07/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
07/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
07/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;2
07/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
08/05/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;43
08/05/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;57
08/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
08/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
08/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
08/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
08/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;8
08/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;5
09/05/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;42
09/05/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;76
09/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
09/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
09/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
09/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;16
09/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
09/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;11
10/05/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;49
10/05/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;92
10/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
10/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
10/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;5
10/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
10/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;8
10/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
11/05/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;59
11/05/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;78
11/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
11/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
11/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;8
11/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
11/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;3
11/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
12/05/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;72
12/05/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;73
12/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;6
12/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;13
12/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
12/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;6
12/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
12/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;12
13/05/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;33
13/05/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;29
13/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;5
13/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
13/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
13/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;3
13/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
14/05/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;22
14/05/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;19
14/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
14/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
14/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
14/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;5
14/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
15/05/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;43
15/05/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;63
15/05/2023;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
15/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
15/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;14
15/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
15/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
15/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
15/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;6
16/05/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;46
16/05/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;72
16/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
16/05/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
16/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
16/05/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;16
16/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
16/05/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;10
17/05/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;54
17/05/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;72
