DATA;PRESIDIO;TIPO_RICOVERO;RICOVERI
29/03/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;34
29/03/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
29/03/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;3
29/03/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;7
29/03/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;5
30/03/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;21
30/03/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;77
30/03/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
30/03/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
30/03/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;17
30/03/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;12
31/03/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;7
31/03/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;73
31/03/2020;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
31/03/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
31/03/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;15
31/03/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;11
01/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;11
01/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;61
01/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
01/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
01/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
01/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;12
02/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;16
02/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;85
02/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
02/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
02/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
02/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;10
03/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;14
03/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;81
03/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
03/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
03/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
03/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;14
04/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;9
04/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;46
04/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
04/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;10
04/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;6
05/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;7
05/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;44
05/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
05/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;4
05/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
06/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;25
06/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;64
06/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
06/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
06/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;13
07/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;9
07/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;81
07/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
07/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
07/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
07/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
08/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;19
08/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;63
08/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
08/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
08/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;8
08/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;3
09/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;15
09/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;95
09/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
09/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
09/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;11
09/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;10
10/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;21
10/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;71
10/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
10/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;12
10/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;19
10/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;11
11/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;12
11/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;48
11/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
11/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
11/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;11
11/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;17
12/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;9
12/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;25
12/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;1
12/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;3
13/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;11
13/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;24
13/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
13/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;7
13/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;3
14/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;17
14/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;62
14/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;4
14/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;11
14/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;4
15/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;13
15/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;77
15/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
15/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;11
15/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;16
15/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;10
16/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;18
16/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;73
16/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
16/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
16/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
16/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;9
16/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
17/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;14
17/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;97
17/04/2020;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
17/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
17/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
17/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
17/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;13
18/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;12
18/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;45
18/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
18/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;2
18/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;3
18/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;6
19/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;7
19/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;28
19/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
19/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;2
19/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;2
19/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;2
20/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;20
20/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;68
20/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;3
20/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;8
20/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
21/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;10
21/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;72
21/04/2020;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
21/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
21/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
21/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;7
21/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
22/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;15
22/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;73
22/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
22/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
22/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;6
22/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
23/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;23
23/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;57
23/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
23/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;3
23/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;7
23/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
24/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;16
24/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;80
24/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
24/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
24/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;9
24/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;11
24/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
25/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;9
25/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;23
25/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;2
25/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;3
25/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;2
26/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;8
26/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;19
26/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
26/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;3
26/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;2
26/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;2
27/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;26
27/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;61
27/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;3
27/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;5
27/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;10
28/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;17
28/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;53
28/04/2020;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
28/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
28/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;7
28/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
29/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;23
29/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;63
29/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
29/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
29/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
29/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;9
29/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
29/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;3
30/04/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;20
30/04/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;90
30/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
30/04/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
30/04/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;10
30/04/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;5
01/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;11
01/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;27
01/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;1
01/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;1
01/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
02/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;11
02/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;34
02/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
02/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
02/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;2
03/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;5
03/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;20
03/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
03/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;1
03/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;2
04/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;17
04/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;60
04/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
04/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
04/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;10
04/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;4
05/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;19
05/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;62
05/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
05/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
05/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
05/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
05/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;12
06/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;20
06/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;67
06/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
06/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;12
06/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;10
06/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;3
07/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;28
07/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;61
07/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
07/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
07/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;10
07/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
07/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
08/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;21
08/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;73
08/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
08/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;12
08/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
08/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;3
09/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;20
09/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;23
09/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
09/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;2
09/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
09/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;7
10/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;9
10/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;22
10/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
10/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
10/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
11/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;26
11/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;51
11/05/2020;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
11/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
11/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
11/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
11/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;6
11/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;5
12/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;25
12/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;50
12/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
12/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
12/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;3
12/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
13/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;23
13/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;70
13/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
13/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
13/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;6
13/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;4
14/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;25
14/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;60
14/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
14/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
14/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;6
14/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;3 - T.S.O.;1
14/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;4
15/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;33
15/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;80
15/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;6
15/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
15/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
15/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
15/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
15/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
16/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;19
16/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;23
16/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
16/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
16/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
16/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;5
16/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;3
17/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;8
17/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;15
17/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
17/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
17/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
18/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;29
18/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;56
18/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
18/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
18/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;8
18/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
18/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
19/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;18
19/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;61
19/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
19/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
19/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
19/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
19/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;15
20/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;31
20/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;67
20/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;8
20/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
20/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
20/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;11
20/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
20/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;6
21/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;27
21/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;68
21/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
21/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
21/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
21/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;9
21/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
21/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;4
22/05/2020;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;37
22/05/2020;01-030906 - Spedali Civili di Brescia;2 - URGENZA;76
22/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
22/05/2020;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
22/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
22/05/2020;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;15
22/05/2020;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
