DATA;PRESIDIO;TIPO_RICOVERO;RICOVERI
04/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
05/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;64
05/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;69
05/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;6
05/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
05/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;5
05/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;17
05/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;7
05/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
05/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
06/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;75
06/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;79
06/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
06/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
06/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;14
06/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
06/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;12
06/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
07/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;51
07/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;66
07/04/2022;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
07/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;6
07/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
07/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;6
07/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;16
07/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;8
07/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;10
08/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;90
08/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;89
08/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;12
08/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
08/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;11
08/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;20
08/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;8
08/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;13
08/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
09/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;32
09/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;38
09/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
09/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
09/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;2
09/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
10/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;19
10/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;9
10/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;5
10/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;4
10/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;3
10/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
11/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;71
11/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;52
11/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
11/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
11/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;6
11/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;15
11/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;7
11/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
12/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;57
12/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;68
12/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
12/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;12
12/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;5
12/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;18
12/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;9
12/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;6
13/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;59
13/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;72
13/04/2022;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
13/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;5
13/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
13/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
13/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
13/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;11
13/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
14/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;54
14/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;83
14/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;6
14/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;16
14/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;10
14/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;15
14/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;5
14/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
15/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;95
15/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;93
15/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;11
15/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;12
15/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;12
15/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;21
15/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;7
15/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
16/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;33
16/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;32
16/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
16/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
16/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
16/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;6
16/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;5
16/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;3
17/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;21
17/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;24
17/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
17/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;4
18/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;7
18/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;17
18/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
18/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;4
18/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;4
19/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;59
19/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;52
19/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
19/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
19/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;9
19/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;6
19/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;10
20/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;60
20/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;74
20/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
20/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;11
20/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;9
20/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
20/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
20/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;13
21/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;47
21/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;88
21/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;5
21/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
21/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
21/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
21/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;8
21/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
22/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;74
22/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;80
22/04/2022;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
22/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;10
22/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
22/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;10
22/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;21
22/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;13
22/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;14
22/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
23/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;29
23/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;27
23/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
23/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
23/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
23/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;6
23/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;3
23/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
23/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;4 - RIC.PROGRAMMATO CON PREOSPEDAL;1
24/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;18
24/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;25
24/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
24/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;2
24/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;2
24/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
25/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;21
25/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;18
25/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
25/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;1
25/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
25/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;6
25/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
26/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;61
26/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;64
26/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
26/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
26/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;5
26/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;15
26/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;5
26/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;5
27/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;63
27/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;77
27/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
27/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;11
27/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
27/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;23
27/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;6
27/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;11
28/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;64
28/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;69
28/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;8
28/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
28/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;6
28/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;18
28/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;5
28/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;12
29/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;78
29/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;103
29/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;6
29/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;12
29/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;6
29/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;21
29/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;9
29/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
30/04/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;28
30/04/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;37
30/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
30/04/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
30/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
30/04/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;2
30/04/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;3
01/05/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;17
01/05/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;19
01/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
01/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;3
01/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
01/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;4
02/05/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;77
02/05/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;67
02/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
02/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
02/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
02/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;10
02/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;8
02/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
03/05/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;55
03/05/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;70
03/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
03/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
03/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
03/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
03/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;10
03/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
04/05/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;77
04/05/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;76
04/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
04/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;11
04/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;9
04/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;9
04/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;8
04/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;6
05/05/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;48
05/05/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;68
05/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;5
05/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;14
05/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;5
05/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;21
05/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;5
05/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
06/05/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;78
06/05/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;88
06/05/2022;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
06/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;7
06/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;11
06/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;7
06/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;19
06/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;8
06/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;15
07/05/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;44
07/05/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;28
07/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
07/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
07/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;5
07/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;2
07/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;2
08/05/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;21
08/05/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;18
08/05/2022;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
08/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
08/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
08/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;1
08/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
08/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
09/05/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;59
09/05/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;50
09/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
09/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
09/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
09/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
09/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;6
09/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;6
10/05/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;58
10/05/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;70
10/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
10/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
10/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
10/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;16
10/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;10
10/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;6
11/05/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;65
11/05/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;83
11/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
11/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;13
11/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;10
11/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
11/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;7
11/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;4
12/05/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;66
12/05/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;64
12/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;5
12/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
12/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
12/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;7
12/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;7
12/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
13/05/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;91
13/05/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;93
13/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
13/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;13
13/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;17
13/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
13/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;10
13/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
14/05/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;37
14/05/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;43
14/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
14/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
14/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
14/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;4
14/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
14/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;2
15/05/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;18
15/05/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;18
15/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
15/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
15/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;3
16/05/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;70
16/05/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;68
16/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
16/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
16/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;9
16/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;11
16/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
16/05/2022;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
17/05/2022;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;61
17/05/2022;01-030906 - Spedali Civili di Brescia;2 - URGENZA;76
17/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;6
17/05/2022;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;11
17/05/2022;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;6
